State,State-Code,District,Indicator,NFHS-5,NFHS-4,NFHS-5-note,NFHS-4-note
Karnataka,KA,Dharwad,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",15.9,2.9,,
Karnataka,KA,Dharwad,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Karnataka,KA,Dharwad,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",15.3,3.8,,
Karnataka,KA,Dharwad,73. Children under 5 years who are stunted (height-for-age)18 (%),45.2,37.4,,
Karnataka,KA,Dharwad,74. Children under 5 years who are wasted (weight-for-height)18 (%),16.5,33.8,,
Karnataka,KA,Dharwad,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),4.6,17.7,,
Karnataka,KA,Dharwad,76. Children under 5 years who are underweight (weight-for-age)18 (%),40.4,41.1,,
Karnataka,KA,Dharwad,77. Children under 5 years who are overweight (weight-for-height)20 (%),2.8,2.8,,
Karnataka,KA,Dharwad,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),17.3,16.0,,
Karnataka,KA,Dharwad,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),33.8,29.4,,
Karnataka,KA,Dharwad,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),41.9,,,
Karnataka,KA,Dharwad,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),67.2,50.7,,
Karnataka,KA,Dharwad,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),51.4,45.6,,
Karnataka,KA,Dharwad,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),68.4,53.5,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Karnataka,KA,Dharwad,84. All women age 15-49 years who are anaemic22 (%),52.1,45.9,,
Karnataka,KA,Dharwad,85. All women age 15-19 years who are anaemic22 (%),50.5,46.4,,
Karnataka,KA,Dharwad,86. Blood sugar level - high (141-160 mg/dl)23 (%),5.6,,,
Karnataka,KA,Dharwad,87. Blood sugar level - very high (>160 mg/dl)23 (%),6.2,,,
Karnataka,KA,Dharwad,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),13.8,,,
Karnataka,KA,Dharwad,89. Blood sugar level - high (141-160 mg/dl)23 (%),7.0,,,
Karnataka,KA,Dharwad,90. Blood sugar level - very high (>160 mg/dl)23 (%),6.3,,,
Karnataka,KA,Dharwad,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),14.1,,,
Karnataka,KA,Dharwad,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.1,,,
Karnataka,KA,Dharwad,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.0,,,
Karnataka,KA,Dharwad,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),26.6,,,
Karnataka,KA,Dharwad,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.0,,,
Karnataka,KA,Dharwad,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.1,,,
Karnataka,KA,Dharwad,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),23.7,,,
Karnataka,KA,Dharwad,98. Ever undergone a screening test for cervical cancer (%),0.3,,,
Karnataka,KA,Dharwad,99. Ever undergone a breast examination for breast cancer (%),0.1,,,
Karnataka,KA,Dharwad,100. Ever undergone an oral cavity examination for oral cancer (%),0.0,,,
Karnataka,KA,Dharwad,101. Women age 15 years and above who use any kind of tobacco (%),6.8,,,
Karnataka,KA,Dharwad,102. Men age 15 years and above who use any kind of tobacco (%),36.8,,,
Karnataka,KA,Dharwad,103. Women age 15 years and above who consume alcohol (%),0.5,,,
Karnataka,KA,Dharwad,104. Men age 15 years and above who consume alcohol (%),15.8,,,
Karnataka,KA,Gadag,1. Female population age 6 years and above who ever attended school (%),73.3,65.7,,
Karnataka,KA,Gadag,2. Population below age 15 years (%),24.1,24.9,,
Karnataka,KA,Gadag,"3. Sex ratio of the total population (females per 1,000 males)",1060.0,964.0,,
Karnataka,KA,Gadag,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",911.0,872.0,,
Karnataka,KA,Gadag,5. Children under age 5 years whose birth was registered with the civil authority (%),99.7,96.9,,
Karnataka,KA,Gadag,6. Deaths in the last 3 years registered with the civil authority (%),87.1,,,
Karnataka,KA,Gadag,7. Population living in households with electricity (%),98.6,97.9,,
Karnataka,KA,Gadag,8. Population living in households with an improved drinking-water source1 (%),95.5,93.9,,
Karnataka,KA,Gadag,9. Population living in households that use an improved sanitation facility2 (%),55.2,30.3,,
Karnataka,KA,Gadag,10. Households using clean fuel for cooking3 (%),56.3,24.8,,
Karnataka,KA,Gadag,11. Households using iodized salt (%),77.1,75.2,,
Karnataka,KA,Gadag,12. Households with any usual member covered under a health insurance/financing scheme (%),28.3,34.5,,
Karnataka,KA,Gadag,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),16.3,,,
Karnataka,KA,Gadag,14. Women who are literate4 (%),70.7,,,
Karnataka,KA,Gadag,15. Women with 10 or more years of schooling (%),45.1,37.9,,
Karnataka,KA,Gadag,16. Women age 20-24 years married before age 18 years (%),27.7,25.1,,
Karnataka,KA,Gadag,17. Births in the 5 years preceding the survey that are third or higher order (%),2.6,1.8,,
Karnataka,KA,Gadag,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),2.0,4.6,,
Karnataka,KA,Gadag,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),68.3,51.6,,
Karnataka,KA,Gadag,20. Any method6 (%),58.3,59.6,,
Karnataka,KA,Gadag,21. Any modern method6 (%),57.7,59.4,,
Karnataka,KA,Gadag,22. Female sterilization (%),48.8,57.9,,
Karnataka,KA,Gadag,23. Male sterilization (%),0.0,0.0,,
Karnataka,KA,Gadag,24. IUD/PPIUD (%),2.5,0.5,,
Karnataka,KA,Gadag,25. Pill (%),3.0,0.3,,
Karnataka,KA,Gadag,26. Condom (%),2.7,0.8,,
Karnataka,KA,Gadag,27. Injectables (%),0.5,0.0,,
Karnataka,KA,Gadag,28. Total unmet need7 (%),7.0,6.8,,
Karnataka,KA,Gadag,29. Unmet need for spacing7 (%),3.8,4.8,,
Karnataka,KA,Gadag,30. Health worker ever talked to female non-users about family planning (%),25.4,13.6,,
Karnataka,KA,Gadag,31. Current users ever told about side effects of current method8 (%),70.0,53.4,,
Karnataka,KA,Gadag,32. Mothers who had an antenatal check-up in the first trimester (%),52.6,54.1,,
Karnataka,KA,Gadag,33. Mothers who had at least 4 antenatal care visits (%),68.7,78.1,,
Karnataka,KA,Gadag,34. Mothers whose last birth was protected against neonatal tetanus9 (%),93.3,83.9,,
Karnataka,KA,Gadag,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),33.5,43.9,,
Karnataka,KA,Gadag,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),17.4,37.1,,
Karnataka,KA,Gadag,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),97.0,94.7,,
Karnataka,KA,Gadag,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),84.7,80.7,,
Karnataka,KA,Gadag,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),5726.0,3994.0,,
Karnataka,KA,Gadag,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Karnataka,KA,Gadag,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),83.4,,,
Karnataka,KA,Gadag,42. Institutional births (%),96.2,92.9,,
Karnataka,KA,Gadag,43. Institutional births in public facility (%),67.5,67.0,,
Karnataka,KA,Gadag,44. Home births that were conducted by skilled health personnel10 (%),3.6,2.0,,
Karnataka,KA,Gadag,45. Births attended by skilled health personnel10 (%),98.2,92.6,,
Karnataka,KA,Gadag,46. Births delivered by caesarean section (%),33.5,29.0,,
Karnataka,KA,Gadag,47. Births in a private health facility that were delivered by caesarean section (%),51.3,44.4,,
Karnataka,KA,Gadag,48. Births in a public health facility that were delivered by caesarean section (%),27.8,26.1,,
Karnataka,KA,Gadag,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),74.3,46.7,,Based on 25-49 unweighted cases
Karnataka,KA,Gadag,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),81.4,42.6,,Based on 25-49 unweighted cases
Karnataka,KA,Gadag,51. Children age 12-23 months who have received BCG (%),93.0,92.4,,Based on 25-49 unweighted cases
Karnataka,KA,Gadag,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),86.3,81.7,,Based on 25-49 unweighted cases
Karnataka,KA,Gadag,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),82.1,74.3,,Based on 25-49 unweighted cases
Karnataka,KA,Gadag,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),85.5,69.4,,Based on 25-49 unweighted cases
Karnataka,KA,Gadag,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),45.1,,,
Karnataka,KA,Gadag,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),0.0,,,
Karnataka,KA,Gadag,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),79.8,58.7,,Based on 25-49 unweighted cases
Karnataka,KA,Gadag,58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%),72.0,84.3,,
Karnataka,KA,Gadag,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),98.9,100.0,,Based on 25-49 unweighted cases
Karnataka,KA,Gadag,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),1.1,0.0,,Based on 25-49 unweighted cases
Karnataka,KA,Gadag,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),10.4,9.5,,
Karnataka,KA,Gadag,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),79.8,87.0,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Karnataka,KA,Gadag,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),36.9,82.3,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Karnataka,KA,Gadag,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),70.1,87.0,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Karnataka,KA,Gadag,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.3,7.6,,
Karnataka,KA,Gadag,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),71.2,77.4,,Based on 25-49 unweighted cases
Karnataka,KA,Gadag,67. Children under age 3 years breastfed within one hour of birth15 (%),41.8,50.5,,
Karnataka,KA,Gadag,68. Children under age 6 months exclusively breastfed16 (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Karnataka,KA,Gadag,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Karnataka,KA,Gadag,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",5.0,4.5,,Based on 25-49 unweighted cases
Karnataka,KA,Gadag,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Karnataka,KA,Gadag,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",9.5,4.3,,
Karnataka,KA,Gadag,73. Children under 5 years who are stunted (height-for-age)18 (%),45.2,34.8,,
Karnataka,KA,Gadag,74. Children under 5 years who are wasted (weight-for-height)18 (%),18.2,43.1,,
Karnataka,KA,Gadag,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),4.5,27.5,,
Karnataka,KA,Gadag,76. Children under 5 years who are underweight (weight-for-age)18 (%),39.8,38.1,,
Karnataka,KA,Gadag,77. Children under 5 years who are overweight (weight-for-height)20 (%),1.5,4.3,,
Karnataka,KA,Gadag,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),18.9,21.1,,
Karnataka,KA,Gadag,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),30.6,11.7,,
Karnataka,KA,Gadag,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),41.4,,,
Karnataka,KA,Gadag,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),70.3,70.7,,
Karnataka,KA,Gadag,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),50.5,41.9,,
Karnataka,KA,Gadag,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),51.1,21.2,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Karnataka,KA,Gadag,84. All women age 15-49 years who are anaemic22 (%),50.5,41.1,,
Karnataka,KA,Gadag,85. All women age 15-19 years who are anaemic22 (%),54.1,44.3,,
Karnataka,KA,Gadag,86. Blood sugar level - high (141-160 mg/dl)23 (%),4.9,,,
Karnataka,KA,Gadag,87. Blood sugar level - very high (>160 mg/dl)23 (%),5.9,,,
Karnataka,KA,Gadag,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),12.1,,,
Karnataka,KA,Gadag,89. Blood sugar level - high (141-160 mg/dl)23 (%),5.4,,,
Karnataka,KA,Gadag,90. Blood sugar level - very high (>160 mg/dl)23 (%),6.9,,,
Karnataka,KA,Gadag,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),13.2,,,
Karnataka,KA,Gadag,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.1,,,
Karnataka,KA,Gadag,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.8,,,
Karnataka,KA,Gadag,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),22.1,,,
Karnataka,KA,Gadag,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.7,,,
Karnataka,KA,Gadag,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.1,,,
Karnataka,KA,Gadag,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),23.9,,,
Karnataka,KA,Gadag,98. Ever undergone a screening test for cervical cancer (%),0.2,,,
Karnataka,KA,Gadag,99. Ever undergone a breast examination for breast cancer (%),0.0,,,
Karnataka,KA,Gadag,100. Ever undergone an oral cavity examination for oral cancer (%),0.5,,,
Karnataka,KA,Gadag,101. Women age 15 years and above who use any kind of tobacco (%),8.5,,,
Karnataka,KA,Gadag,102. Men age 15 years and above who use any kind of tobacco (%),35.6,,,
Karnataka,KA,Gadag,103. Women age 15 years and above who consume alcohol (%),0.5,,,
Karnataka,KA,Gadag,104. Men age 15 years and above who consume alcohol (%),13.7,,,
Karnataka,KA,Gulbarga,1. Female population age 6 years and above who ever attended school (%),65.0,60.8,,
Karnataka,KA,Gulbarga,2. Population below age 15 years (%),26.8,30.9,,
Karnataka,KA,Gulbarga,"3. Sex ratio of the total population (females per 1,000 males)",1023.0,989.0,,
Karnataka,KA,Gulbarga,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",976.0,914.0,,
Karnataka,KA,Gulbarga,5. Children under age 5 years whose birth was registered with the civil authority (%),97.0,93.0,,
Karnataka,KA,Gulbarga,6. Deaths in the last 3 years registered with the civil authority (%),76.3,,,
Karnataka,KA,Gulbarga,7. Population living in households with electricity (%),99.4,98.7,,
Karnataka,KA,Gulbarga,8. Population living in households with an improved drinking-water source1 (%),92.5,99.1,,
Karnataka,KA,Gulbarga,9. Population living in households that use an improved sanitation facility2 (%),36.5,30.2,,
Karnataka,KA,Gulbarga,10. Households using clean fuel for cooking3 (%),58.5,35.1,,
Karnataka,KA,Gulbarga,11. Households using iodized salt (%),92.2,85.8,,
Karnataka,KA,Gulbarga,12. Households with any usual member covered under a health insurance/financing scheme (%),17.4,22.9,,
Karnataka,KA,Gulbarga,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),19.5,,,
Karnataka,KA,Gulbarga,14. Women who are literate4 (%),68.2,,,
Karnataka,KA,Gulbarga,15. Women with 10 or more years of schooling (%),42.0,33.4,,
Karnataka,KA,Gulbarga,16. Women age 20-24 years married before age 18 years (%),29.8,27.0,,
Karnataka,KA,Gulbarga,17. Births in the 5 years preceding the survey that are third or higher order (%),4.0,2.5,,
Karnataka,KA,Gulbarga,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),4.9,3.4,,
Karnataka,KA,Gulbarga,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),68.9,66.2,,
Karnataka,KA,Gulbarga,20. Any method6 (%),53.0,53.7,,
Karnataka,KA,Gulbarga,21. Any modern method6 (%),53.0,53.7,,
Karnataka,KA,Gulbarga,22. Female sterilization (%),40.3,53.4,,
Karnataka,KA,Gulbarga,23. Male sterilization (%),0.0,0.0,,
Karnataka,KA,Gulbarga,24. IUD/PPIUD (%),0.7,0.3,,
Karnataka,KA,Gulbarga,25. Pill (%),3.5,0.0,,
Karnataka,KA,Gulbarga,26. Condom (%),5.4,0.0,,
Karnataka,KA,Gulbarga,27. Injectables (%),1.0,0.0,,
Karnataka,KA,Gulbarga,28. Total unmet need7 (%),12.6,6.9,,
Karnataka,KA,Gulbarga,29. Unmet need for spacing7 (%),5.3,3.9,,
Karnataka,KA,Gulbarga,30. Health worker ever talked to female non-users about family planning (%),32.3,11.4,,
Karnataka,KA,Gulbarga,31. Current users ever told about side effects of current method8 (%),70.1,29.9,,
Karnataka,KA,Gulbarga,32. Mothers who had an antenatal check-up in the first trimester (%),59.3,59.1,,
Karnataka,KA,Gulbarga,33. Mothers who had at least 4 antenatal care visits (%),53.6,84.6,,
Karnataka,KA,Gulbarga,34. Mothers whose last birth was protected against neonatal tetanus9 (%),90.8,93.6,,
Karnataka,KA,Gulbarga,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),26.6,33.6,,
Karnataka,KA,Gulbarga,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),18.2,18.1,,
Karnataka,KA,Gulbarga,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),95.1,76.0,,
Karnataka,KA,Gulbarga,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),79.6,40.1,,
Karnataka,KA,Gulbarga,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),3738.0,2134.0,,
Karnataka,KA,Gulbarga,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Karnataka,KA,Gulbarga,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),78.1,,,
Karnataka,KA,Gulbarga,42. Institutional births (%),88.7,91.1,,
Karnataka,KA,Gulbarga,43. Institutional births in public facility (%),60.5,59.5,,
Karnataka,KA,Gulbarga,44. Home births that were conducted by skilled health personnel10 (%),7.0,6.1,,
Karnataka,KA,Gulbarga,45. Births attended by skilled health personnel10 (%),87.1,96.8,,
Karnataka,KA,Gulbarga,46. Births delivered by caesarean section (%),22.7,8.4,,
Karnataka,KA,Gulbarga,47. Births in a private health facility that were delivered by caesarean section (%),47.8,16.5,,
Karnataka,KA,Gulbarga,48. Births in a public health facility that were delivered by caesarean section (%),15.3,5.4,,
Karnataka,KA,Gulbarga,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),75.3,58.6,,
Karnataka,KA,Gulbarga,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),86.3,58.2,,Based on 25-49 unweighted cases
Karnataka,KA,Gulbarga,51. Children age 12-23 months who have received BCG (%),95.0,100.0,,
Karnataka,KA,Gulbarga,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),81.9,67.3,,
Karnataka,KA,Gulbarga,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),87.4,82.7,,
Karnataka,KA,Gulbarga,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),84.0,86.8,,
Karnataka,KA,Gulbarga,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),25.6,,,
Karnataka,KA,Gulbarga,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),12.2,,,
Karnataka,KA,Gulbarga,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),84.5,61.5,,
Karnataka,KA,Gulbarga,58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%),94.5,88.2,,
Karnataka,KA,Gulbarga,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),94.6,93.4,,
Karnataka,KA,Gulbarga,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),4.2,6.6,,
Karnataka,KA,Gulbarga,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),9.4,0.9,,
Karnataka,KA,Gulbarga,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),68.9,,Based on 25-49 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Karnataka,KA,Gulbarga,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),53.4,,Based on 25-49 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Karnataka,KA,Gulbarga,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),72.6,,Based on 25-49 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Karnataka,KA,Gulbarga,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.8,0.0,,
Karnataka,KA,Gulbarga,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),49.9,,,Percentage not shown; based on fewer than 25 unweighted cases
Karnataka,KA,Gulbarga,67. Children under age 3 years breastfed within one hour of birth15 (%),37.8,56.4,,
Karnataka,KA,Gulbarga,68. Children under age 6 months exclusively breastfed16 (%),45.1,52.0,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Karnataka,KA,Gulbarga,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,,Percentage not shown; based on fewer than 25 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Karnataka,KA,Gulbarga,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",16.9,1.9,,
Karnataka,KA,Gulbarga,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",10.3,,Based on 25-49 unweighted cases,Percentage not shown; based on fewer than 25 unweighted cases
Karnataka,KA,Gulbarga,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",15.4,2.6,,
Karnataka,KA,Gulbarga,73. Children under 5 years who are stunted (height-for-age)18 (%),34.5,52.2,,
Karnataka,KA,Gulbarga,74. Children under 5 years who are wasted (weight-for-height)18 (%),25.0,34.0,,
Karnataka,KA,Gulbarga,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),12.2,13.2,,
Karnataka,KA,Gulbarga,76. Children under 5 years who are underweight (weight-for-age)18 (%),36.2,56.7,,
Karnataka,KA,Gulbarga,77. Children under 5 years who are overweight (weight-for-height)20 (%),4.1,1.3,,
Karnataka,KA,Gulbarga,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),20.8,22.5,,
Karnataka,KA,Gulbarga,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),21.8,14.8,,
Karnataka,KA,Gulbarga,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),46.2,,,
Karnataka,KA,Gulbarga,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),75.1,72.4,,
Karnataka,KA,Gulbarga,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),56.0,42.5,,
Karnataka,KA,Gulbarga,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),58.0,53.9,Based on 25-49 unweighted cases,Based on 25-49 unweighted cases
Karnataka,KA,Gulbarga,84. All women age 15-49 years who are anaemic22 (%),56.0,43.1,,
Karnataka,KA,Gulbarga,85. All women age 15-19 years who are anaemic22 (%),61.4,46.6,,
Karnataka,KA,Gulbarga,86. Blood sugar level - high (141-160 mg/dl)23 (%),5.9,,,
Karnataka,KA,Gulbarga,87. Blood sugar level - very high (>160 mg/dl)23 (%),3.8,,,
Karnataka,KA,Gulbarga,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),11.4,,,
Karnataka,KA,Gulbarga,89. Blood sugar level - high (141-160 mg/dl)23 (%),7.2,,,
Karnataka,KA,Gulbarga,90. Blood sugar level - very high (>160 mg/dl)23 (%),6.1,,,
Karnataka,KA,Gulbarga,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),15.1,,,
Karnataka,KA,Gulbarga,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.3,,,
Karnataka,KA,Gulbarga,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.4,,,
Karnataka,KA,Gulbarga,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),17.0,,,
Karnataka,KA,Gulbarga,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),16.1,,,
Karnataka,KA,Gulbarga,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.5,,,
Karnataka,KA,Gulbarga,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),24.8,,,
Karnataka,KA,Gulbarga,98. Ever undergone a screening test for cervical cancer (%),1.4,,,
Karnataka,KA,Gulbarga,99. Ever undergone a breast examination for breast cancer (%),0.8,,,
Karnataka,KA,Gulbarga,100. Ever undergone an oral cavity examination for oral cancer (%),1.8,,,
Karnataka,KA,Gulbarga,101. Women age 15 years and above who use any kind of tobacco (%),11.0,,,
Karnataka,KA,Gulbarga,102. Men age 15 years and above who use any kind of tobacco (%),33.5,,,
Karnataka,KA,Gulbarga,103. Women age 15 years and above who consume alcohol (%),0.8,,,
Karnataka,KA,Gulbarga,104. Men age 15 years and above who consume alcohol (%),17.0,,,
Karnataka,KA,Hassan,1. Female population age 6 years and above who ever attended school (%),74.4,69.4,,
Karnataka,KA,Hassan,2. Population below age 15 years (%),20.2,21.8,,
Karnataka,KA,Hassan,"3. Sex ratio of the total population (females per 1,000 males)",1102.0,1077.0,,
