State,State-Code,District,Indicator,NFHS-5,NFHS-4
Bihar,BR,Lakhisarai,24. IUD/PPIUD (%),1.2,1.0
Bihar,BR,Lakhisarai,25. Pill (%),3.2,1.0
Bihar,BR,Lakhisarai,26. Condom (%),5.2,1.1
Bihar,BR,Lakhisarai,27. Injectables (%),0.6,0.6
Bihar,BR,Lakhisarai,28. Total unmet need7 (%),11.7,21.9
Bihar,BR,Lakhisarai,29. Unmet need for spacing7 (%),6.4,9.9
Bihar,BR,Lakhisarai,30. Health worker ever talked to female non-users about family planning (%),19.8,14.0
Bihar,BR,Lakhisarai,31. Current users ever told about side effects of current method8 (%),53.4,44.1
Bihar,BR,Lakhisarai,32. Mothers who had an antenatal check-up in the first trimester (%),66.1,37.3
Bihar,BR,Lakhisarai,33. Mothers who had at least 4 antenatal care visits (%),28.0,17.9
Bihar,BR,Lakhisarai,34. Mothers whose last birth was protected against neonatal tetanus9 (%),92.8,94.8
Bihar,BR,Lakhisarai,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),21.1,4.5
Bihar,BR,Lakhisarai,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),8.0,1.9
Bihar,BR,Lakhisarai,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),87.1,82.3
Bihar,BR,Lakhisarai,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),66.7,41.6
Bihar,BR,Lakhisarai,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),9523.0,1084.0
Bihar,BR,Lakhisarai,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),7.1,0.7
Bihar,BR,Lakhisarai,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),74.1,
Bihar,BR,Lakhisarai,42. Institutional births (%),75.8,64.1
Bihar,BR,Lakhisarai,43. Institutional births in public facility (%),58.4,49.2
Bihar,BR,Lakhisarai,44. Home births that were conducted by skilled health personnel10 (%),5.4,4.5
Bihar,BR,Lakhisarai,45. Births attended by skilled health personnel10 (%),76.2,67.6
Bihar,BR,Lakhisarai,46. Births delivered by caesarean section (%),9.3,5.2
Bihar,BR,Lakhisarai,47. Births in a private health facility that were delivered by caesarean section (%),44.2,25.6
Bihar,BR,Lakhisarai,48. Births in a public health facility that were delivered by caesarean section (%),2.8,2.7
Bihar,BR,Lakhisarai,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),68.9,59.1
Bihar,BR,Lakhisarai,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),76.8,61.1
Bihar,BR,Lakhisarai,51. Children age 12-23 months who have received BCG (%),92.9,89.3
Bihar,BR,Lakhisarai,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),73.7,75.3
Bihar,BR,Lakhisarai,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),82.4,80.1
Bihar,BR,Lakhisarai,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),83.9,68.5
Bihar,BR,Lakhisarai,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),23.7,
Bihar,BR,Lakhisarai,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),0.0,
Bihar,BR,Lakhisarai,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),82.4,61.9
Bihar,BR,Lakhisarai,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),41.8,62.1
Bihar,BR,Lakhisarai,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),97.7,95.2
Bihar,BR,Lakhisarai,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),2.3,4.8
Bihar,BR,Lakhisarai,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),9.7,8.7
Bihar,BR,Lakhisarai,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),44.3,63.8
Bihar,BR,Lakhisarai,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),30.0,15.7
Bihar,BR,Lakhisarai,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),61.4,64.4
Bihar,BR,Lakhisarai,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.3,1.9
Bihar,BR,Lakhisarai,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),79.3,67.4
Bihar,BR,Lakhisarai,67. Children under age 3 years breastfed within one hour of birth15 (%),36.0,39.2
Bihar,BR,Lakhisarai,68. Children under age 6 months exclusively breastfed16 (%),51.2,32.7
Bihar,BR,Lakhisarai,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),56.5,36.8
Bihar,BR,Lakhisarai,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",3.6,7.4
Bihar,BR,Lakhisarai,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",3.4,
Bihar,BR,Lakhisarai,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",3.6,8.3
Bihar,BR,Lakhisarai,73. Children under 5 years who are stunted (height-for-age)18 (%),42.7,50.6
Bihar,BR,Lakhisarai,74. Children under 5 years who are wasted (weight-for-height)18 (%),25.6,20.1
Bihar,BR,Lakhisarai,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),10.4,6.4
Bihar,BR,Lakhisarai,76. Children under 5 years who are underweight (weight-for-age)18 (%),45.1,47.3
Bihar,BR,Lakhisarai,77. Children under 5 years who are overweight (weight-for-height)20 (%),1.4,1.1
Bihar,BR,Lakhisarai,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),25.3,27.6
Bihar,BR,Lakhisarai,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),16.2,11.5
Bihar,BR,Lakhisarai,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),67.4,
Bihar,BR,Lakhisarai,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),77.2,66.3
Bihar,BR,Lakhisarai,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),72.9,62.4
Bihar,BR,Lakhisarai,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),67.8,57.5
Bihar,BR,Lakhisarai,84. All women age 15-49 years who are anaemic22 (%),72.6,62.1
Bihar,BR,Lakhisarai,85. All women age 15-19 years who are anaemic22 (%),75.1,63.2
Bihar,BR,Lakhisarai,86. Blood sugar level - high (141-160 mg/dl)23 (%),7.3,
Bihar,BR,Lakhisarai,87. Blood sugar level - very high (>160 mg/dl)23 (%),4.8,
Bihar,BR,Lakhisarai,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),12.8,
Bihar,BR,Lakhisarai,89. Blood sugar level - high (141-160 mg/dl)23 (%),8.8,
Bihar,BR,Lakhisarai,90. Blood sugar level - very high (>160 mg/dl)23 (%),7.7,
Bihar,BR,Lakhisarai,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),17.8,
Bihar,BR,Lakhisarai,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),6.6,
Bihar,BR,Lakhisarai,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.4,
Bihar,BR,Lakhisarai,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),12.3,
Bihar,BR,Lakhisarai,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),9.3,
Bihar,BR,Lakhisarai,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),2.1,
Bihar,BR,Lakhisarai,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),13.8,
Bihar,BR,Lakhisarai,98.Ever undergone a screening test for cervical cancer (%),0.2,
Bihar,BR,Lakhisarai,99.Ever undergone a breast examination for breast cancer (%),0.0,
Bihar,BR,Lakhisarai,100. Ever undergone an oral cavity examination for oral cancer (%),0.1,
Bihar,BR,Lakhisarai,101. Women age 15 years and above who use any kind of tobacco (%),2.4,
Bihar,BR,Lakhisarai,102. Men age 15 years and above who use any kind of tobacco (%),45.4,
Bihar,BR,Lakhisarai,103. Women age 15 years and above who consume alcohol (%),0.8,
Bihar,BR,Lakhisarai,104. Men age 15 years and above who consume alcohol (%),20.0,
Bihar,BR,Madhepura,1. Female population age 6 years and above who ever attended school (%),58.0,46.4
Bihar,BR,Madhepura,2. Population below age 15 years (%),38.3,44.4
Bihar,BR,Madhepura,"3. Sex ratio of the total population (females per 1,000 males)",1148.0,1130.0
Bihar,BR,Madhepura,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1058.0,895.0
Bihar,BR,Madhepura,5. Children under age 5 years whose birth was registered with the civil authority (%),61.8,56.3
Bihar,BR,Madhepura,6. Deaths in the last 3 years registered with the civil authority (%),31.4,
Bihar,BR,Madhepura,7. Population living in households with electricity (%),97.0,54.0
Bihar,BR,Madhepura,8. Population living in households with an improved drinking-water source1 (%),99.3,100.0
Bihar,BR,Madhepura,9. Population living in households that use an improved sanitation facility2 (%),34.6,14.2
Bihar,BR,Madhepura,10. Households using clean fuel for cooking3 (%),13.4,9.0
Bihar,BR,Madhepura,11. Households using iodized salt (%),95.4,96.3
Bihar,BR,Madhepura,12. Households with any usual member covered under a health insurance/financing scheme (%),9.5,9.3
Bihar,BR,Madhepura,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),11.6,
Bihar,BR,Madhepura,14. Women who are literate4 (%),47.6,
Bihar,BR,Madhepura,15. Women with 10 or more years of schooling (%),23.2,14.9
Bihar,BR,Madhepura,16. Women age 20-24 years married before age 18 years (%),52.0,58.6
Bihar,BR,Madhepura,17. Births in the 5 years preceding the survey that are third or higher order (%),6.5,6.2
Bihar,BR,Madhepura,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),20.8,19.2
Bihar,BR,Madhepura,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),49.6,22.5
Bihar,BR,Madhepura,20. Any method6 (%),55.8,23.7
Bihar,BR,Madhepura,21. Any modern method6 (%),47.6,23.7
Bihar,BR,Madhepura,22. Female sterilization (%),37.4,22.8
Bihar,BR,Madhepura,23. Male sterilization (%),0.1,0.0
Bihar,BR,Madhepura,24. IUD/PPIUD (%),0.3,0.2
Bihar,BR,Madhepura,25. Pill (%),3.0,0.2
Bihar,BR,Madhepura,26. Condom (%),4.3,0.3
Bihar,BR,Madhepura,27. Injectables (%),2.4,0.1
Bihar,BR,Madhepura,28. Total unmet need7 (%),11.1,17.4
Bihar,BR,Madhepura,29. Unmet need for spacing7 (%),4.7,8.3
Bihar,BR,Madhepura,30. Health worker ever talked to female non-users about family planning (%),29.9,8.0
Bihar,BR,Madhepura,31. Current users ever told about side effects of current method8 (%),60.8,31.6
Bihar,BR,Madhepura,32. Mothers who had an antenatal check-up in the first trimester (%),53.8,35.6
Bihar,BR,Madhepura,33. Mothers who had at least 4 antenatal care visits (%),20.9,9.3
Bihar,BR,Madhepura,34. Mothers whose last birth was protected against neonatal tetanus9 (%),87.7,87.1
Bihar,BR,Madhepura,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),14.9,2.6
Bihar,BR,Madhepura,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),8.2,0.2
Bihar,BR,Madhepura,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),95.6,76.1
Bihar,BR,Madhepura,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),49.5,37.2
Bihar,BR,Madhepura,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),982.0,1165.0
Bihar,BR,Madhepura,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),4.5,1.0
Bihar,BR,Madhepura,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),58.9,
Bihar,BR,Madhepura,42. Institutional births (%),75.0,60.9
Bihar,BR,Madhepura,43. Institutional births in public facility (%),68.8,54.2
Bihar,BR,Madhepura,44. Home births that were conducted by skilled health personnel10 (%),5.3,3.9
Bihar,BR,Madhepura,45. Births attended by skilled health personnel10 (%),77.1,64.2
Bihar,BR,Madhepura,46. Births delivered by caesarean section (%),3.0,3.1
Bihar,BR,Madhepura,47. Births in a private health facility that were delivered by caesarean section (%),39.0,39.1
Bihar,BR,Madhepura,48. Births in a public health facility that were delivered by caesarean section (%),1.0,0.9
Bihar,BR,Madhepura,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),72.0,62.2
Bihar,BR,Madhepura,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),87.7,83.1
Bihar,BR,Madhepura,51. Children age 12-23 months who have received BCG (%),97.6,95.4
Bihar,BR,Madhepura,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),77.7,75.4
Bihar,BR,Madhepura,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),83.2,82.1
Bihar,BR,Madhepura,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),86.5,78.2
Bihar,BR,Madhepura,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),29.5,
Bihar,BR,Madhepura,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),0.0,
Bihar,BR,Madhepura,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),77.6,68.4
Bihar,BR,Madhepura,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),55.8,57.3
Bihar,BR,Madhepura,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),98.4,100.0
Bihar,BR,Madhepura,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),1.6,0.0
Bihar,BR,Madhepura,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),13.6,9.8
Bihar,BR,Madhepura,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),52.1,41.6
Bihar,BR,Madhepura,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),36.2,12.1
Bihar,BR,Madhepura,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),48.6,51.6
Bihar,BR,Madhepura,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.6,2.9
Bihar,BR,Madhepura,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),58.2,53.7
Bihar,BR,Madhepura,67. Children under age 3 years breastfed within one hour of birth15 (%),34.0,47.3
Bihar,BR,Madhepura,68. Children under age 6 months exclusively breastfed16 (%),64.1,64.4
Bihar,BR,Madhepura,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),32.0,24.8
Bihar,BR,Madhepura,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",6.9,2.6
Bihar,BR,Madhepura,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",6.8,
Bihar,BR,Madhepura,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",6.9,3.0
Bihar,BR,Madhepura,73. Children under 5 years who are stunted (height-for-age)18 (%),46.3,51.8
Bihar,BR,Madhepura,74. Children under 5 years who are wasted (weight-for-height)18 (%),20.6,24.2
Bihar,BR,Madhepura,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),6.2,9.1
Bihar,BR,Madhepura,76. Children under 5 years who are underweight (weight-for-age)18 (%),43.5,49.2
Bihar,BR,Madhepura,77. Children under 5 years who are overweight (weight-for-height)20 (%),1.5,1.6
Bihar,BR,Madhepura,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),32.0,32.9
Bihar,BR,Madhepura,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),12.9,8.3
Bihar,BR,Madhepura,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),64.9,
Bihar,BR,Madhepura,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),67.7,61.4
Bihar,BR,Madhepura,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),65.4,57.4
Bihar,BR,Madhepura,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),69.0,58.5
Bihar,BR,Madhepura,84. All women age 15-49 years who are anaemic22 (%),65.7,57.5
Bihar,BR,Madhepura,85. All women age 15-19 years who are anaemic22 (%),70.4,62.8
Bihar,BR,Madhepura,86. Blood sugar level - high (141-160 mg/dl)23 (%),8.7,
Bihar,BR,Madhepura,87. Blood sugar level - very high (>160 mg/dl)23 (%),6.4,
Bihar,BR,Madhepura,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),15.4,
Bihar,BR,Madhepura,89. Blood sugar level - high (141-160 mg/dl)23 (%),7.9,
Bihar,BR,Madhepura,90. Blood sugar level - very high (>160 mg/dl)23 (%),8.3,
Bihar,BR,Madhepura,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),16.9,
Bihar,BR,Madhepura,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),5.3,
Bihar,BR,Madhepura,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),1.9,
Bihar,BR,Madhepura,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),10.4,
Bihar,BR,Madhepura,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),7.6,
Bihar,BR,Madhepura,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),2.8,
Bihar,BR,Madhepura,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),14.5,
Bihar,BR,Madhepura,98.Ever undergone a screening test for cervical cancer (%),0.9,
Bihar,BR,Madhepura,99.Ever undergone a breast examination for breast cancer (%),0.0,
Bihar,BR,Madhepura,100. Ever undergone an oral cavity examination for oral cancer (%),0.5,
Bihar,BR,Madhepura,101. Women age 15 years and above who use any kind of tobacco (%),7.9,
Bihar,BR,Madhepura,102. Men age 15 years and above who use any kind of tobacco (%),53.2,
Bihar,BR,Madhepura,103. Women age 15 years and above who consume alcohol (%),0.5,
Bihar,BR,Madhepura,104. Men age 15 years and above who consume alcohol (%),13.8,
Bihar,BR,Madhubani,1. Female population age 6 years and above who ever attended school (%),55.6,51.6
Bihar,BR,Madhubani,2. Population below age 15 years (%),34.7,40.4
Bihar,BR,Madhubani,"3. Sex ratio of the total population (females per 1,000 males)",1227.0,1147.0
Bihar,BR,Madhubani,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",805.0,954.0
Bihar,BR,Madhubani,5. Children under age 5 years whose birth was registered with the civil authority (%),81.1,53.7
Bihar,BR,Madhubani,6. Deaths in the last 3 years registered with the civil authority (%),22.8,
Bihar,BR,Madhubani,7. Population living in households with electricity (%),98.6,54.3
Bihar,BR,Madhubani,8. Population living in households with an improved drinking-water source1 (%),100.0,99.6
Bihar,BR,Madhubani,9. Population living in households that use an improved sanitation facility2 (%),38.2,20.5
Bihar,BR,Madhubani,10. Households using clean fuel for cooking3 (%),40.0,12.2
Bihar,BR,Madhubani,11. Households using iodized salt (%),91.9,80.0
Bihar,BR,Madhubani,12. Households with any usual member covered under a health insurance/financing scheme (%),19.2,12.1
Bihar,BR,Madhubani,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),8.3,
Bihar,BR,Madhubani,14. Women who are literate4 (%),53.2,
Bihar,BR,Madhubani,15. Women with 10 or more years of schooling (%),26.5,18.8
Bihar,BR,Madhubani,16. Women age 20-24 years married before age 18 years (%),39.2,42.7
Bihar,BR,Madhubani,17. Births in the 5 years preceding the survey that are third or higher order (%),3.3,4.1
Bihar,BR,Madhubani,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),10.2,12.0
Bihar,BR,Madhubani,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),57.4,26.7
Bihar,BR,Madhubani,20. Any method6 (%),47.4,16.5
Bihar,BR,Madhubani,21. Any modern method6 (%),39.5,16.2
Bihar,BR,Madhubani,22. Female sterilization (%),33.0,14.2
Bihar,BR,Madhubani,23. Male sterilization (%),0.1,0.0
Bihar,BR,Madhubani,24. IUD/PPIUD (%),0.7,0.2
Bihar,BR,Madhubani,25. Pill (%),1.2,0.9
Bihar,BR,Madhubani,26. Condom (%),2.2,0.7
Bihar,BR,Madhubani,27. Injectables (%),1.6,0.2
Bihar,BR,Madhubani,28. Total unmet need7 (%),17.7,22.2
Bihar,BR,Madhubani,29. Unmet need for spacing7 (%),7.0,7.3
Bihar,BR,Madhubani,30. Health worker ever talked to female non-users about family planning (%),18.6,8.6
Bihar,BR,Madhubani,31. Current users ever told about side effects of current method8 (%),54.3,12.2
Bihar,BR,Madhubani,32. Mothers who had an antenatal check-up in the first trimester (%),67.5,27.3
Bihar,BR,Madhubani,33. Mothers who had at least 4 antenatal care visits (%),34.9,13.8
Bihar,BR,Madhubani,34. Mothers whose last birth was protected against neonatal tetanus9 (%),94.0,85.2
Bihar,BR,Madhubani,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),16.2,13.3
Bihar,BR,Madhubani,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),9.1,3.8
Bihar,BR,Madhubani,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),91.5,82.1
Bihar,BR,Madhubani,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),58.9,33.4
Bihar,BR,Madhubani,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),2426.0,2794.0
Bihar,BR,Madhubani,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),2.4,1.6
Bihar,BR,Madhubani,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),61.0,
Bihar,BR,Madhubani,42. Institutional births (%),73.7,50.3
Bihar,BR,Madhubani,43. Institutional births in public facility (%),52.4,39.9
Bihar,BR,Madhubani,44. Home births that were conducted by skilled health personnel10 (%),7.8,13.2
Bihar,BR,Madhubani,45. Births attended by skilled health personnel10 (%),78.5,62.7
Bihar,BR,Madhubani,46. Births delivered by caesarean section (%),13.2,6.1
Bihar,BR,Madhubani,47. Births in a private health facility that were delivered by caesarean section (%),51.2,43.0
Bihar,BR,Madhubani,48. Births in a public health facility that were delivered by caesarean section (%),4.2,4.0
Bihar,BR,Madhubani,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),74.1,48.9
Bihar,BR,Madhubani,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),85.6,63.5
Bihar,BR,Madhubani,51. Children age 12-23 months who have received BCG (%),95.7,91.9
Bihar,BR,Madhubani,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),80.3,67.7
Bihar,BR,Madhubani,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),85.7,68.5
Bihar,BR,Madhubani,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),91.2,72.5
Bihar,BR,Madhubani,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),38.6,
Bihar,BR,Madhubani,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),0.0,
Bihar,BR,Madhubani,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),83.1,49.3
Bihar,BR,Madhubani,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),74.7,61.2
Bihar,BR,Madhubani,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),96.0,94.6
Bihar,BR,Madhubani,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),2.0,5.4
Bihar,BR,Madhubani,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),30.2,9.7
Bihar,BR,Madhubani,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),64.6,46.0
Bihar,BR,Madhubani,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),30.4,18.2
Bihar,BR,Madhubani,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),68.4,62.1
Bihar,BR,Madhubani,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),4.4,1.9
Bihar,BR,Madhubani,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),66.5,72.8
Bihar,BR,Madhubani,67. Children under age 3 years breastfed within one hour of birth15 (%),27.7,32.6
Bihar,BR,Madhubani,68. Children under age 6 months exclusively breastfed16 (%),74.6,63.2
Bihar,BR,Madhubani,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,23.8
Bihar,BR,Madhubani,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",13.4,8.7
Bihar,BR,Madhubani,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,
Bihar,BR,Madhubani,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",12.0,9.7
Bihar,BR,Madhubani,73. Children under 5 years who are stunted (height-for-age)18 (%),43.3,51.8
Bihar,BR,Madhubani,74. Children under 5 years who are wasted (weight-for-height)18 (%),17.1,19.1
Bihar,BR,Madhubani,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),6.0,6.3
Bihar,BR,Madhubani,76. Children under 5 years who are underweight (weight-for-age)18 (%),36.0,45.4
Bihar,BR,Madhubani,77. Children under 5 years who are overweight (weight-for-height)20 (%),2.0,2.1
Bihar,BR,Madhubani,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),25.1,32.0
Bihar,BR,Madhubani,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),13.7,8.9
Bihar,BR,Madhubani,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),66.3,
Bihar,BR,Madhubani,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),71.0,62.9
Bihar,BR,Madhubani,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),60.9,61.7
Bihar,BR,Madhubani,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),68.0,54.0
Bihar,BR,Madhubani,84. All women age 15-49 years who are anaemic22 (%),61.4,61.1
Bihar,BR,Madhubani,85. All women age 15-19 years who are anaemic22 (%),69.2,60.2
Bihar,BR,Madhubani,86. Blood sugar level - high (141-160 mg/dl)23 (%),7.4,
Bihar,BR,Madhubani,87. Blood sugar level - very high (>160 mg/dl)23 (%),4.9,
Bihar,BR,Madhubani,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),13.2,
Bihar,BR,Madhubani,89. Blood sugar level - high (141-160 mg/dl)23 (%),9.3,
Bihar,BR,Madhubani,90. Blood sugar level - very high (>160 mg/dl)23 (%),9.5,
Bihar,BR,Madhubani,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),20.0,
